"SiteID","ConfigID","AntennaID","Node","ValidNode","StartDate","EndDate","Comment","SiteType","SiteName","ModelMainBranch","AntennaGroup","ArrayOrder","SiteDescription","SiteTypeName","RKM","RKMTotal","Latitude","Longitude"
"PD7",150,"06","Below_GRA_Obs",NA,2014-03-04 00:00:00,2015-03-05 00:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"parallel.vertical.170ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",150,"07","Below_GRA_Obs",NA,2014-03-04 00:00:00,2015-03-05 00:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"perpendicular.vertical.205ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",150,"08","Below_GRA_Obs",NA,2014-03-04 00:00:00,2015-03-05 00:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"perpendicular.vertical.300ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",150,"09","Below_GRA_Obs",NA,2014-03-04 00:00:00,2015-03-05 00:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"perpendicular.horizontal.360ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",160,"01","Below_GRA_Obs",NA,2015-03-05 00:00:00,2016-03-08 00:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"parallel.vertical.0ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",160,"02","Below_GRA_Obs",NA,2015-03-05 00:00:00,2016-03-08 00:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"perpendicular.vertical.10ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",160,"04","Below_GRA_Obs",NA,2015-03-05 00:00:00,2016-03-08 00:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"perpendicular.vertical.75ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",160,"06","Below_GRA_Obs",NA,2015-03-05 00:00:00,2016-03-08 00:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"parallel.vertical.170ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",160,"07","Below_GRA_Obs",NA,2015-03-05 00:00:00,2016-03-08 00:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"perpendicular.vertical.205ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",160,"08","Below_GRA_Obs",NA,2015-03-05 00:00:00,2016-03-08 00:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"perpendicular.vertical.300ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",160,"09","Below_GRA_Obs",NA,2015-03-05 00:00:00,2016-03-08 00:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"perpendicular.horizontal.360ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",160,"0A","Below_GRA_Obs",NA,2015-03-05 00:00:00,2016-03-08 00:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"perpendicular.vertical.wing.0ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",160,"0B","Below_GRA_Obs",NA,2015-03-05 00:00:00,2016-03-08 00:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"perpendicular.vertical.wing.8ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",170,"01","Below_GRA_Obs",NA,2016-03-08 00:00:00,2018-03-07 14:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"Parallel.vertical.0ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",170,"02","Below_GRA_Obs",NA,2016-03-08 00:00:00,2018-03-07 14:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"Perpendicular.vertical.20ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",170,"03","Below_GRA_Obs",NA,2016-03-08 00:00:00,2018-03-07 14:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"Parallel.vertical.75ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",170,"04","Below_GRA_Obs",NA,2016-03-08 00:00:00,2018-03-07 14:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"Perpendicular.vertical.110ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",170,"05","Below_GRA_Obs",NA,2016-03-08 00:00:00,2018-03-07 14:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"Parallel.vertical.170ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",170,"06","Below_GRA_Obs",NA,2016-03-08 00:00:00,2018-03-07 14:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"Perpendicular.vertical.185ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",170,"07","Below_GRA_Obs",NA,2016-03-08 00:00:00,2018-03-07 14:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"Parallel.vertical.225ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",170,"08","Below_GRA_Obs",NA,2016-03-08 00:00:00,2018-03-07 14:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"Perpendicular.vertical.300ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",170,"09","Below_GRA_Obs",NA,2016-03-08 00:00:00,2018-03-07 14:00:00,NA,"INT","Columbia River Estuary rkm 70",NA,"Perpendicular.horizontal.360ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",180,"01","Below_GRA_Obs",NA,2018-03-07 14:00:00,NA,NA,"INT","Columbia River Estuary rkm 70",NA,"Perpendicular.vertical.0ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",180,"02","Below_GRA_Obs",NA,2018-03-07 14:00:00,NA,NA,"INT","Columbia River Estuary rkm 70",NA,"Parallel.horizontal.5ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",180,"03","Below_GRA_Obs",NA,2018-03-07 14:00:00,NA,NA,"INT","Columbia River Estuary rkm 70",NA,"Perpendicular.vertical.75ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",180,"04","Below_GRA_Obs",NA,2018-03-07 14:00:00,NA,NA,"INT","Columbia River Estuary rkm 70",NA,"Parallel.horizontal.5ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",180,"05","Below_GRA_Obs",NA,2018-03-07 14:00:00,NA,NA,"INT","Columbia River Estuary rkm 70",NA,"Perpendicular.vertical.170ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",180,"06","Below_GRA_Obs",NA,2018-03-07 14:00:00,NA,NA,"INT","Columbia River Estuary rkm 70",NA,"Parallel.horizontal.25ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",180,"07","Below_GRA_Obs",NA,2018-03-07 14:00:00,NA,NA,"INT","Columbia River Estuary rkm 70",NA,"Perpendicular.vertical.225ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",180,"08","Below_GRA_Obs",NA,2018-03-07 14:00:00,NA,NA,"INT","Columbia River Estuary rkm 70",NA,"Parallel.vertical.300ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",180,"09","Below_GRA_Obs",NA,2018-03-07 14:00:00,NA,NA,"INT","Columbia River Estuary rkm 70",NA,"Parallel.horizontal.360ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PD7",180,"0A","Below_GRA_Obs",NA,2018-03-07 14:00:00,NA,NA,"INT","Columbia River Estuary rkm 70",NA,"Parallel.horizontal.25ft",NA,"In-river detection system consisting of ten 8ft x 20ft antennas in the Columbia River Estuary. The array (PD7) is located at river km 70 (46.14661N, -123.379867W), is operated by NOAA Fisheries, and was installed for testing on 8 August, 2011 and later modified for continuous monitoring on 11 August, 2011. The array includes an IS1001 transceiver (firmware v1.6.3) and wireless video camera. Electrical power is provided by a solar panel array with backup battery power, and remote communication and video uplink are provided by a cellular modem. Antenna groups are named based on their orientation relative to the pile dike starting with Configuration Sequence 180. Prior to that they were named based on orientation relative to flow.","Instream Remote Detection System","070",70,46.14661,-123.379867
"PEL",100,"F1","Below_GRA_Obs",NA,2016-03-30 00:00:00,NA,NA,"INT","Pelton Dam Ladder - Deschutes",NA,"Upstream Weir",NA,"The ladder at PGE’s Pelton Dam on the Deschutes River (rkm 328.161) is used as a rearing pond for spring Chinook salmon.  This interrogation site monitors the volitional release from the ladder.  It consists of two antennas located on adjacent weirs in the lower part of the ladder.  Each antenna is a custom built loop that monitors passage through the opening in the concrete weir.  The antennas cover 100% of the flow as there is no flow over the top of the weir.  The transceiver at the site is a FS1001M.  The site is operated on grid power with manual downloads periodically during the season.  Typical times of operation are April 1 to May 30th.","Monitored Fish Release","328.161",489,44.725865,-121.247167
"PEL",100,"F2","Below_GRA_Obs",NA,2016-03-30 00:00:00,NA,NA,"INT","Pelton Dam Ladder - Deschutes",NA,"Downstream Weir",NA,"The ladder at PGE’s Pelton Dam on the Deschutes River (rkm 328.161) is used as a rearing pond for spring Chinook salmon.  This interrogation site monitors the volitional release from the ladder.  It consists of two antennas located on adjacent weirs in the lower part of the ladder.  Each antenna is a custom built loop that monitors passage through the opening in the concrete weir.  The antennas cover 100% of the flow as there is no flow over the top of the weir.  The transceiver at the site is a FS1001M.  The site is operated on grid power with manual downloads periodically during the season.  Typical times of operation are April 1 to May 30th.","Monitored Fish Release","328.161",489,44.725865,-121.247167
"PES",100,"11","Below_GRA_Obs",NA,2007-05-01 00:00:00,NA,NA,"INT","Peshastin Creek",NA,"UPPER IN-STREAM ARRAY",NA,"This is a permanent instream PIT tag interrogation site at rkm 3 located on Peshastin Creek below the bridge at Smithson’s property. The site consists of two rows of antennas, with each row spanning the wetted width of the channel during base flows. Each row consists of 2 15-foot and 1 10-foot PVC antennas, installed in flat-plate configuration. The FS1001M transceiver is powered by grid. The antennas were built and installed by WDFW. A cellular modem is installed on site to provide remote communication and allow for automated data collection. A submersible pressure transducer and temperature probes are installed on site to monitor environmental conditions.","Instream Remote Detection System","754.029.003",786,47.54849116,-120.6098873
"PES",100,"12","Below_GRA_Obs",NA,2007-05-01 00:00:00,NA,NA,"INT","Peshastin Creek",NA,"UPPER IN-STREAM ARRAY",NA,"This is a permanent instream PIT tag interrogation site at rkm 3 located on Peshastin Creek below the bridge at Smithson’s property. The site consists of two rows of antennas, with each row spanning the wetted width of the channel during base flows. Each row consists of 2 15-foot and 1 10-foot PVC antennas, installed in flat-plate configuration. The FS1001M transceiver is powered by grid. The antennas were built and installed by WDFW. A cellular modem is installed on site to provide remote communication and allow for automated data collection. A submersible pressure transducer and temperature probes are installed on site to monitor environmental conditions.","Instream Remote Detection System","754.029.003",786,47.54849116,-120.6098873
"PES",100,"13","Below_GRA_Obs",NA,2007-05-01 00:00:00,NA,NA,"INT","Peshastin Creek",NA,"UPPER IN-STREAM ARRAY",NA,"This is a permanent instream PIT tag interrogation site at rkm 3 located on Peshastin Creek below the bridge at Smithson’s property. The site consists of two rows of antennas, with each row spanning the wetted width of the channel during base flows. Each row consists of 2 15-foot and 1 10-foot PVC antennas, installed in flat-plate configuration. The FS1001M transceiver is powered by grid. The antennas were built and installed by WDFW. A cellular modem is installed on site to provide remote communication and allow for automated data collection. A submersible pressure transducer and temperature probes are installed on site to monitor environmental conditions.","Instream Remote Detection System","754.029.003",786,47.54849116,-120.6098873
"PES",100,"14","Below_GRA_Obs",NA,2007-05-01 00:00:00,NA,NA,"INT","Peshastin Creek",NA,"LOWER IN-STREAM ARRAY",NA,"This is a permanent instream PIT tag interrogation site at rkm 3 located on Peshastin Creek below the bridge at Smithson’s property. The site consists of two rows of antennas, with each row spanning the wetted width of the channel during base flows. Each row consists of 2 15-foot and 1 10-foot PVC antennas, installed in flat-plate configuration. The FS1001M transceiver is powered by grid. The antennas were built and installed by WDFW. A cellular modem is installed on site to provide remote communication and allow for automated data collection. A submersible pressure transducer and temperature probes are installed on site to monitor environmental conditions.","Instream Remote Detection System","754.029.003",786,47.54849116,-120.6098873
