"ID","TrapDate","TagID","ObsDate","lastObsDate","SiteID","Node","AutoProcStatus","UserProcStatus","ModelObs","ValidPath","UserComment","NodeOrder","Direction","BranchNum","Group","Migration"
5188,10/8/2015 0:00:00,"384.3B23AD043E",3/16/2016 0:00:00,3/16/2016 0:00:00,"PAHH","PAHH",1,1,1,1,,4.00,"Up","26","UpperSalmon","Upstream"
5189,10/8/2015 0:00:00,"384.3B23AD0557",10/8/2015 8:46:50,10/8/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5190,10/8/2015 0:00:00,"384.3B23AD1403",10/8/2015 10:00:00,10/9/2015 7:06:29,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5191,10/8/2015 0:00:00,"384.3B23AD1403",3/10/2016 6:28:07,3/10/2016 6:28:10,"IR1","IR1",1,1,1,1,,2.00,"Up","11","ImnahaRiver","Upstream"
5192,10/8/2015 0:00:00,"384.3B23AD1403",3/10/2016 11:10:02,3/10/2016 11:10:02,"IR2","IR2",1,1,1,1,,3.00,"Up","11","ImnahaRiver","Upstream"
5193,10/8/2015 0:00:00,"384.3B23AD1403",4/5/2016 8:30:53,4/5/2016 8:30:53,"IR3","IR3A0",1,1,1,1,,5.00,"Up","11","ImnahaRiver","Upstream"
5194,10/8/2015 0:00:00,"384.3B23AD1403",4/10/2016 20:24:11,4/10/2016 20:28:12,"CZY","CZYB0",1,1,1,1,,6.00,"Up","11","ImnahaRiver","Upstream"
5195,10/8/2015 0:00:00,"384.3B23AD1403",4/10/2016 20:28:37,4/11/2016 11:23:07,"CZY","CZYA0",1,1,1,1,,7.00,"Up","11","ImnahaRiver","Upstream"
5196,10/8/2015 0:00:00,"384.3B23AD1403",4/11/2016 11:23:14,4/11/2016 12:27:58,"CZY","CZYB0",1,1,0,1,,6.00,"Down","11","ImnahaRiver","Upstream"
5197,10/8/2015 0:00:00,"384.3B23AD1403",4/11/2016 12:31:35,4/11/2016 14:23:50,"CZY","CZYA0",1,1,0,1,,7.00,"Up","11","ImnahaRiver","Upstream"
5198,10/8/2015 0:00:00,"384.3B23AD1403",4/11/2016 14:24:56,4/16/2016 14:52:58,"CZY","CZYB0",1,1,0,1,,6.00,"Down","11","ImnahaRiver","Upstream"
5199,10/8/2015 0:00:00,"384.3B23AD1403",4/16/2016 14:53:30,4/16/2016 18:07:31,"CZY","CZYA0",1,1,0,1,,7.00,"Up","11","ImnahaRiver","Upstream"
5200,10/8/2015 0:00:00,"384.3B23AD1403",4/16/2016 18:07:53,4/16/2016 19:16:17,"CZY","CZYB0",1,1,0,1,,6.00,"Down","11","ImnahaRiver","Upstream"
5201,10/8/2015 0:00:00,"384.3B23AD1403",4/16/2016 19:17:13,4/17/2016 1:03:57,"CZY","CZYA0",1,1,0,1,,7.00,"Up","11","ImnahaRiver","Upstream"
5202,10/8/2015 0:00:00,"384.3B23AD1403",4/17/2016 1:04:20,4/17/2016 1:05:23,"CZY","CZYB0",1,1,0,1,,6.00,"Down","11","ImnahaRiver","Upstream"
5203,10/8/2015 0:00:00,"384.3B23AD1403",4/17/2016 1:09:14,4/17/2016 2:37:50,"CZY","CZYA0",1,1,0,1,,7.00,"Up","11","ImnahaRiver","Upstream"
5204,10/8/2015 0:00:00,"384.3B23AD1403",4/17/2016 2:39:04,4/17/2016 2:42:55,"CZY","CZYB0",1,1,0,1,,6.00,"Down","11","ImnahaRiver","Upstream"
5205,10/8/2015 0:00:00,"384.3B23AD1403",4/17/2016 2:43:58,4/17/2016 5:42:20,"CZY","CZYA0",1,1,0,1,,7.00,"Up","11","ImnahaRiver","Upstream"
5206,10/8/2015 0:00:00,"384.3B23AD1403",4/17/2016 5:42:32,4/17/2016 5:42:32,"CZY","CZYB0",1,1,0,1,,6.00,"Down","11","ImnahaRiver","Upstream"
5207,10/8/2015 0:00:00,"384.3B23AD1403",4/17/2016 5:44:18,4/17/2016 6:39:25,"CZY","CZYA0",1,1,0,1,,7.00,"Up","11","ImnahaRiver","Upstream"
5208,10/8/2015 0:00:00,"384.3B23AD1403",4/17/2016 6:39:50,4/17/2016 7:48:46,"CZY","CZYB0",1,1,0,1,,6.00,"Down","11","ImnahaRiver","Upstream"
5209,10/8/2015 0:00:00,"384.3B23AD1403",4/17/2016 7:50:20,4/17/2016 11:57:39,"CZY","CZYA0",1,1,0,1,,7.00,"Up","11","ImnahaRiver","Upstream"
5210,10/8/2015 0:00:00,"384.3B23AD1403",4/17/2016 11:58:43,4/17/2016 13:45:38,"CZY","CZYB0",1,1,0,1,,6.00,"Down","11","ImnahaRiver","Upstream"
5211,10/8/2015 0:00:00,"384.3B23AD1403",4/17/2016 13:46:51,4/17/2016 15:34:05,"CZY","CZYA0",1,1,0,1,,7.00,"Up","11","ImnahaRiver","Upstream"
5212,10/8/2015 0:00:00,"384.3B23AD1403",4/17/2016 15:34:16,4/17/2016 17:07:23,"CZY","CZYB0",1,1,0,1,,6.00,"Down","11","ImnahaRiver","Upstream"
5213,10/8/2015 0:00:00,"384.3B23AD1403",4/17/2016 17:09:09,4/17/2016 18:12:09,"CZY","CZYA0",1,1,0,1,,7.00,"Up","11","ImnahaRiver","Upstream"
5214,10/8/2015 0:00:00,"384.3B23AD1403",4/17/2016 18:12:36,4/17/2016 18:12:36,"CZY","CZYB0",1,1,0,1,,6.00,"Down","11","ImnahaRiver","Downstream"
5215,10/8/2015 0:00:00,"384.3B23AD1F12",10/8/2015 10:00:00,10/8/2015 15:24:42,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5216,10/8/2015 0:00:00,"384.3B23AD1F12",3/9/2016 17:41:41,3/17/2016 3:48:31,"UGR","UGR",1,1,1,1,,2.00,"Up","19","GrandeRonde","Upstream"
5217,10/8/2015 0:00:00,"384.3B23AD21EE",10/8/2015 10:00:00,10/9/2015 1:29:39,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5218,10/8/2015 0:00:00,"384.3B23AD26E0",10/8/2015 10:00:00,10/8/2015 14:48:07,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5219,10/8/2015 0:00:00,"384.3B23AD26E0",4/23/2016 22:32:39,4/23/2016 22:32:39,"LAP","LAPB0",1,1,1,1,,2.00,"Up","7","Lapwai","Upstream"
5220,10/8/2015 0:00:00,"384.3B23AD26E0",4/23/2016 22:33:14,4/26/2016 2:24:03,"LAP","LAPA0",1,1,1,1,,3.00,"Up","7","Lapwai","Upstream"
5221,10/8/2015 0:00:00,"384.3B23AD26E0",4/26/2016 2:24:07,5/7/2016 6:03:10,"LAP","LAPB0",1,1,0,1,,2.00,"Down","7","Lapwai","Upstream"
5222,10/8/2015 0:00:00,"384.3B23AD26E0",5/7/2016 6:04:03,5/7/2016 6:04:03,"LAP","LAPA0",1,1,0,1,,3.00,"Up","7","Lapwai","Upstream"
5223,10/8/2015 0:00:00,"384.3B23AD26E0",5/9/2016 0:52:59,5/9/2016 0:52:59,"MIS","MISB0",1,1,1,1,,4.00,"Up","7","Lapwai","Upstream"
5224,10/8/2015 0:00:00,"384.3B23AD26E0",5/9/2016 0:53:34,5/9/2016 0:53:34,"MIS","MISA0",1,1,1,1,,5.00,"Up","7","Lapwai","Upstream"
5225,10/8/2015 0:00:00,"384.3B23AD286B",10/8/2015 8:25:53,10/8/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5226,10/8/2015 0:00:00,"384.3B23AD2993",10/8/2015 8:59:05,10/8/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5227,10/8/2015 0:00:00,"384.3B23AD2993",4/2/2016 13:36:42,4/2/2016 13:36:42,"IR2","IR2",1,1,1,1,,3.00,"Up","11","ImnahaRiver","Upstream"
5228,10/8/2015 0:00:00,"384.3B23AD2993",4/18/2016 23:51:00,4/18/2016 23:56:54,"CZY","CZYB0",1,1,1,1,,6.00,"Up","11","ImnahaRiver","Upstream"
5229,10/8/2015 0:00:00,"384.3B23AD2993",4/18/2016 23:58:44,5/8/2016 16:35:37,"CZY","CZYA0",1,1,1,1,,7.00,"Up","11","ImnahaRiver","Upstream"
5230,10/8/2015 0:00:00,"384.3B23AD2993",5/8/2016 16:35:56,5/8/2016 16:35:56,"CZY","CZYB0",1,1,0,1,,6.00,"Down","11","ImnahaRiver","Downstream"
5231,10/8/2015 0:00:00,"384.3B23AD2D05",10/8/2015 9:01:45,10/8/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5232,10/8/2015 0:00:00,"384.3B23AD2D4C",10/8/2015 10:00:00,10/8/2015 19:26:17,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5233,10/8/2015 0:00:00,"384.3B23AD2D4C",3/15/2016 8:00:00,3/15/2016 8:00:00,"PENAWC","PENAWC",1,1,1,1,,2.00,"Up","2","Penawawa","Upstream"
5234,10/8/2015 0:00:00,"384.3B23AD2FA1",10/8/2015 10:00:00,10/8/2015 13:10:59,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5235,10/8/2015 0:00:00,"384.3B23AD2FA1",3/16/2016 19:18:39,3/16/2016 19:18:39,"IR1","IR1",1,1,1,1,,2.00,"Up","11","ImnahaRiver","Upstream"
5236,10/8/2015 0:00:00,"384.3B23AD3183",10/8/2015 10:00:00,10/8/2015 14:33:13,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5237,10/8/2015 0:00:00,"384.3B23AD35BB",10/8/2015 10:00:00,10/8/2015 12:27:42,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5238,10/8/2015 0:00:00,"384.3B23AD3C38",10/8/2015 10:00:00,10/8/2015 11:29:57,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5239,10/8/2015 0:00:00,"384.3B23AD3C38",2/23/2016 8:00:00,2/23/2016 8:00:00,"ALMOTC","ALMOTC",1,1,1,1,,2.00,"Up","3","Almota","Upstream"
5240,10/8/2015 0:00:00,"384.3B23AD44A5",10/8/2015 9:10:34,10/8/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5241,10/8/2015 0:00:00,"384.3B23AD44A5",3/29/2016 17:08:08,3/29/2016 17:08:08,"LTR","LTR",1,1,1,1,,2.00,"Up","1","Tucannon","Upstream"
5242,10/8/2015 0:00:00,"384.3B23AD44A5",3/30/2016 18:34:34,3/30/2016 18:35:39,"MTR","MTR",1,1,1,1,,3.00,"Up","1","Tucannon","Upstream"
5243,10/8/2015 0:00:00,"384.3B23AD44A5",4/6/2016 10:45:29,4/7/2016 19:00:57,"UTR","UTR",1,1,1,1,,4.00,"Up","1","Tucannon","Upstream"
5244,10/8/2015 0:00:00,"384.3B23AD4EFA",10/8/2015 10:00:00,10/8/2015 14:37:18,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5245,10/8/2015 0:00:00,"384.3B23AD4EFA",11/5/2015 19:21:16,11/5/2015 19:21:16,"ACB","ACB",1,1,1,1,,5.00,"Up","5","Asotin","Upstream"
5246,10/8/2015 0:00:00,"384.3B23AD4EFA",11/18/2015 18:35:59,11/18/2015 18:35:59,"ACM","ACMA0",1,1,0,1,,3.00,"Down","5","Asotin","Downstream"
5247,10/8/2015 0:00:00,"384.3B23AD5146",10/8/2015 10:00:00,10/8/2015 13:48:06,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5248,10/8/2015 0:00:00,"384.3B23AD5146",2/19/2016 23:24:01,2/19/2016 23:24:01,"JOC","JOCB0",1,1,1,1,,2.00,"Up","9","JosephCreek","Upstream"
5249,10/8/2015 0:00:00,"384.3B23AD5146",2/19/2016 23:24:55,2/22/2016 6:58:31,"JOC","JOCA0",1,1,1,1,,3.00,"Up","9","JosephCreek","Upstream"
5250,10/8/2015 0:00:00,"384.3B23AD5828",10/8/2015 10:00:00,10/8/2015 13:55:17,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5251,10/8/2015 0:00:00,"384.3B23AD5A2A",10/8/2015 10:00:00,10/8/2015 12:30:16,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5252,10/8/2015 0:00:00,"384.3B23AD6496",10/8/2015 10:00:00,10/8/2015 15:09:04,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5253,10/8/2015 0:00:00,"384.3B23ADAA19",10/8/2015 10:00:00,10/8/2015 10:36:57,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5254,10/8/2015 0:00:00,"384.3B23ADC45A",10/8/2015 10:00:00,10/8/2015 11:10:37,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5255,10/8/2015 0:00:00,"384.3B23ADEE17",10/8/2015 10:00:00,10/8/2015 16:18:50,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5256,10/8/2015 0:00:00,"3D9.1BF273705D",10/8/2015 10:00:00,10/8/2015 14:32:16,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5257,10/9/2015 0:00:00,"384.3B23ABEB57",10/9/2015 9:47:16,10/9/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5258,10/9/2015 0:00:00,"384.3B23ACD25E",10/9/2015 10:00:00,10/9/2015 15:51:37,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5259,10/9/2015 0:00:00,"384.3B23ACD25E",3/8/2016 13:54:25,3/8/2016 13:54:25,"IR1","IR1",1,1,1,1,,2.00,"Up","11","ImnahaRiver","Upstream"
5260,10/9/2015 0:00:00,"384.3B23ACD4DE",10/9/2015 8:53:17,10/9/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5261,10/9/2015 0:00:00,"384.3B23ACD72B",10/9/2015 9:36:30,10/9/2015 10:00:56,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5262,10/9/2015 0:00:00,"384.3B23ACDD3C",10/9/2015 8:25:24,10/9/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5263,10/9/2015 0:00:00,"384.3B23ACE712",10/9/2015 8:59:53,10/9/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5264,10/9/2015 0:00:00,"384.3B23ACE712",2/12/2016 19:10:32,2/12/2016 20:21:55,"SC1","SC1",1,1,1,1,,2.00,"Up","13","SFClearwater","Upstream"
5265,10/9/2015 0:00:00,"384.3B23ACE724",10/9/2015 8:38:23,10/9/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5266,10/9/2015 0:00:00,"384.3B23ACE7E6",10/9/2015 10:00:00,10/9/2015 10:56:50,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5267,10/9/2015 0:00:00,"384.3B23ACE808",10/9/2015 8:59:13,10/9/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5268,10/9/2015 0:00:00,"384.3B23ACE84C",10/9/2015 10:00:00,10/9/2015 14:23:12,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5269,10/9/2015 0:00:00,"384.3B23ACE85E",10/9/2015 8:53:23,10/9/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5270,10/9/2015 0:00:00,"384.3B23ACE99C",10/9/2015 8:42:20,10/9/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5271,10/9/2015 0:00:00,"384.3B23ACEC80",10/9/2015 10:00:00,10/9/2015 10:10:22,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5272,10/9/2015 0:00:00,"384.3B23ACF3F7",10/9/2015 9:06:39,10/9/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5273,10/9/2015 0:00:00,"384.3B23ACF3F7",2/19/2016 0:31:57,2/19/2016 1:30:54,"SC1","SC1",1,1,1,1,,2.00,"Up","13","SFClearwater","Upstream"
5274,10/9/2015 0:00:00,"384.3B23ACF453",10/9/2015 10:00:00,10/9/2015 14:06:58,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5275,10/9/2015 0:00:00,"384.3B23ACF453",2/20/2016 13:42:13,2/20/2016 13:42:13,"SC1","SC1",1,1,1,1,,2.00,"Up","13","SFClearwater","Upstream"
5276,10/9/2015 0:00:00,"384.3B23ACFE03",10/9/2015 9:55:21,10/9/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5277,10/9/2015 0:00:00,"384.3B23AD0005",10/9/2015 10:00:00,4/22/2016 12:00:00,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5278,10/9/2015 0:00:00,"384.3B23AD0345",10/9/2015 10:00:00,10/9/2015 10:59:30,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5279,10/9/2015 0:00:00,"384.3B23AD0345",2/1/2016 2:22:20,2/1/2016 2:22:20,"JOC","JOCB0",1,1,1,1,,2.00,"Up","9","JosephCreek","Upstream"
5280,10/9/2015 0:00:00,"384.3B23AD0345",2/1/2016 2:23:41,2/2/2016 10:57:57,"JOC","JOCA0",1,1,1,1,,3.00,"Up","9","JosephCreek","Upstream"
5281,10/9/2015 0:00:00,"384.3B23AD0345",2/2/2016 10:58:03,2/2/2016 10:58:03,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
5282,10/9/2015 0:00:00,"384.3B23AD0345",2/2/2016 10:59:02,2/2/2016 11:06:35,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
5283,10/9/2015 0:00:00,"384.3B23AD0345",2/2/2016 11:07:23,2/2/2016 11:08:53,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
5284,10/9/2015 0:00:00,"384.3B23AD0345",2/2/2016 11:11:46,2/2/2016 17:23:29,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
5285,10/9/2015 0:00:00,"384.3B23AD0345",2/2/2016 17:24:13,2/15/2016 0:55:10,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
5286,10/9/2015 0:00:00,"384.3B23AD0345",2/15/2016 0:55:40,2/15/2016 0:55:40,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
5287,10/9/2015 0:00:00,"384.3B23AD0345",3/28/2016 7:00:00,3/28/2016 7:00:00,"JOSEPC","JOSEPC",1,1,1,1,,4.00,"Up","9","JosephCreek","Upstream"
5288,10/9/2015 0:00:00,"384.3B23AD0345",3/28/2016 13:27:52,3/28/2016 13:34:41,"JOC","JOCA0",1,1,0,1,,3.00,"Down","9","JosephCreek","Upstream"
5289,10/9/2015 0:00:00,"384.3B23AD0345",3/28/2016 13:35:13,3/28/2016 13:35:13,"JOC","JOCB0",1,1,0,1,,2.00,"Down","9","JosephCreek","Upstream"
5290,10/9/2015 0:00:00,"384.3B23AD0345",10/10/2016 8:51:41,10/10/2016 10:44:08,"GRA","GRA",1,1,0,1,,1.00,"Down","NA","NA","Upstream"
5291,10/9/2015 0:00:00,"384.3B23AD0345",2/18/2017 11:58:00,2/18/2017 11:58:00,"JOC","JOCB0",1,1,0,1,,2.00,"Up","9","JosephCreek","Upstream"
5292,10/9/2015 0:00:00,"384.3B23AD0345",2/18/2017 11:58:17,2/18/2017 11:58:17,"JOC","JOCA0",1,1,0,1,,3.00,"Up","9","JosephCreek","Upstream"
5293,10/9/2015 0:00:00,"384.3B23AD03DF",10/9/2015 10:00:00,10/9/2015 10:10:28,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5294,10/9/2015 0:00:00,"384.3B23AD0732",10/9/2015 9:31:10,10/9/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5295,10/9/2015 0:00:00,"384.3B23AD0F19",10/9/2015 10:00:00,10/10/2015 4:43:40,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5296,10/9/2015 0:00:00,"384.3B23AD0F39",10/9/2015 10:00:00,10/9/2015 13:56:47,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5297,10/9/2015 0:00:00,"384.3B23AD0F39",4/1/2016 19:16:37,4/1/2016 19:16:37,"SFG","SFG",1,1,1,1,,2.00,"Up","21","SFSalmon","Upstream"
5298,10/9/2015 0:00:00,"384.3B23AD1089",10/9/2015 9:42:15,10/9/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5299,10/9/2015 0:00:00,"384.3B23AD1089",2/16/2016 19:07:50,2/16/2016 19:12:10,"ACM","ACMA0",1,1,1,1,,3.00,"Up","5","Asotin","Upstream"
5300,10/9/2015 0:00:00,"384.3B23AD166A",10/9/2015 10:00:00,10/9/2015 12:53:08,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5301,10/9/2015 0:00:00,"384.3B23AD166A",3/10/2016 10:37:01,3/10/2016 10:37:01,"BSC","BSCB0",1,1,1,1,,4.00,"Up","11","ImnahaRiver","Upstream"
5302,10/9/2015 0:00:00,"384.3B23AD166A",3/10/2016 10:39:40,4/25/2016 19:17:15,"BSC","BSCA0",1,1,1,1,,5.00,"Up","11","ImnahaRiver","Upstream"
5303,10/9/2015 0:00:00,"384.3B23AD166A",4/25/2016 19:17:26,4/25/2016 19:17:26,"BSC","BSCB0",1,1,0,1,,4.00,"Down","11","ImnahaRiver","Downstream"
5304,10/9/2015 0:00:00,"384.3B23AD19F5",10/9/2015 10:00:00,10/9/2015 10:24:42,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5305,10/9/2015 0:00:00,"384.3B23AD1AE3",10/9/2015 10:00:00,10/9/2015 11:19:24,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5306,10/9/2015 0:00:00,"384.3B23AD1FDA",10/9/2015 10:00:00,10/9/2015 10:15:08,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5307,10/9/2015 0:00:00,"384.3B23AD296B",10/9/2015 9:42:44,10/9/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5308,10/9/2015 0:00:00,"384.3B23AD296B",3/8/2016 6:07:10,3/8/2016 6:07:10,"IR1","IR1",1,1,1,1,,2.00,"Up","11","ImnahaRiver","Upstream"
5309,10/9/2015 0:00:00,"384.3B23AD296B",3/8/2016 14:03:57,3/8/2016 14:03:57,"IR2","IR2",1,1,1,1,,3.00,"Up","11","ImnahaRiver","Upstream"
5310,10/9/2015 0:00:00,"384.3B23AD296B",3/13/2016 17:54:38,3/13/2016 17:54:38,"BSC","BSCA0",1,1,1,1,,5.00,"Up","11","ImnahaRiver","Upstream"
5311,10/9/2015 0:00:00,"384.3B23AD2BB8",10/9/2015 10:00:00,10/9/2015 14:58:09,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5312,10/9/2015 0:00:00,"384.3B23AD2D60",10/9/2015 10:00:00,10/9/2015 11:53:44,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5313,10/9/2015 0:00:00,"384.3B23AD2D60",5/18/2016 19:28:00,5/18/2016 19:28:00,"FISTRP","FISTRP",1,1,1,1,,3.00,"Up","15","Lochsa","Upstream"
5314,10/9/2015 0:00:00,"384.3B23AD2D61",10/9/2015 8:59:55,10/9/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5315,10/9/2015 0:00:00,"384.3B23AD2D61",4/6/2016 15:44:05,4/6/2016 15:44:05,"SFG","SFG",1,1,1,1,,2.00,"Up","21","SFSalmon","Upstream"
5316,10/9/2015 0:00:00,"384.3B23AD2D61",4/20/2016 14:26:41,4/20/2016 14:26:41,"KRS","KRS",1,1,1,1,,3.00,"Up","21","SFSalmon","Upstream"
5317,10/9/2015 0:00:00,"384.3B23AD2EE6",10/9/2015 9:55:11,10/9/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5318,10/9/2015 0:00:00,"384.3B23AD386C",10/9/2015 9:44:50,10/9/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5319,10/9/2015 0:00:00,"384.3B23AD386C",2/28/2016 16:22:50,2/28/2016 16:24:33,"LC1","LC1",1,1,1,1,,2.00,"Up","12","Lolo","Upstream"
5320,10/9/2015 0:00:00,"384.3B23AD386C",3/2/2016 15:36:14,3/2/2016 15:36:14,"LC2","LC2",1,1,1,1,,3.00,"Up","12","Lolo","Upstream"
5321,10/9/2015 0:00:00,"384.3B23AD3976",10/9/2015 8:59:30,10/9/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5322,10/9/2015 0:00:00,"384.3B23AD3B70",10/9/2015 10:00:00,10/9/2015 14:33:24,"LGRLDR","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5323,10/9/2015 0:00:00,"384.3B23AD3B70",2/15/2016 11:45:44,2/15/2016 11:45:44,"SC2","SC2B0",1,1,1,1,,3.00,"Up","13","SFClearwater","Upstream"
5324,10/9/2015 0:00:00,"384.3B23AD3E17",10/9/2015 9:09:35,10/9/2015 10:00:00,"GRA","GRA",1,1,1,1,,1.00,"Up","NA","NA","Upstream"
5325,10/9/2015 0:00:00,"384.3B23AD3E17",2/19/2016 7:51:20,2/19/2016 7:51:20,"LAP","LAPB0",1,1,1,1,,2.00,"Up","7","Lapwai","Upstream"
5326,10/9/2015 0:00:00,"384.3B23AD3E17",2/19/2016 7:53:10,2/22/2016 20:58:53,"LAP","LAPA0",1,1,1,1,,3.00,"Up","7","Lapwai","Upstream"
5327,10/9/2015 0:00:00,"384.3B23AD3E17",2/22/2016 20:59:16,3/14/2016 15:41:40,"LAP","LAPB0",1,1,0,1,,2.00,"Down","7","Lapwai","Upstream"
5328,10/9/2015 0:00:00,"384.3B23AD3E17",3/14/2016 15:42:35,3/14/2016 15:43:25,"LAP","LAPA0",1,1,0,1,,3.00,"Up","7","Lapwai","Upstream"
5329,10/9/2015 0:00:00,"384.3B23AD3E17",3/17/2016 19:09:53,3/20/2016 19:27:36,"SWT","SWTB0",1,1,1,1,,4.00,"Up","7","Lapwai","Upstream"
5330,10/9/2015 0:00:00,"384.3B23AD3E17",3/20/2016 19:28:45,3/20/2016 19:30:18,"SWT","SWTA0",1,1,1,1,,5.00,"Up","7","Lapwai","Upstream"
5331,10/9/2015 0:00:00,"384.3B23AD3E17",3/22/2016 3:10:24,3/22/2016 3:10:24,"WEB","WEBB0",1,1,1,1,,6.00,"Up","7","Lapwai","Upstream"
5332,10/9/2015 0:00:00,"384.3B23AD3E17",3/22/2016 3:13:53,3/30/2016 23:08:58,"WEB","WEBA0",1,1,1,1,,7.00,"Up","7","Lapwai","Upstream"
