"ID","TagID","ObsDate","lastObsDate","SiteID","Node","AutoProcStatus","UserProcStatus","ModelObs","ValidPath","UserComment","BranchNum","Group","NodeOrder","Direction","Migration","TrapDate"
3829,"3D9.1C2DDD0A2E",8/20/2016 18:51:38,8/21/2016 14:51:53,"LRW","LRWB0",0,0,0,0,,"25","Lemhi",4.00,"Down","Upstream",6/7/2016 0:00:00
3830,"3D9.1C2DDD0A2E",8/21/2016 14:53:05,8/22/2016 3:24:07,"LRW","LRWA0",0,0,0,0,,"25","Lemhi",5.00,"Up","Upstream",6/7/2016 0:00:00
3831,"3D9.1C2DDD0A2E",8/23/2016 4:16:23,8/23/2016 4:16:23,"HYC","HYCB0",1,1,1,0,"assigned to HYC","25","Lemhi",4.00,"NA","Upstream",6/7/2016 0:00:00
3832,"3D9.1C2DDD0A2E",8/23/2016 4:17:37,9/6/2016 9:57:34,"HYC","HYCA0",1,1,1,0,,"25","Lemhi",5.00,"Up","Upstream",6/7/2016 0:00:00
3833,"3D9.1C2DDD1C41",6/7/2016 10:00:00,6/7/2016 16:33:29,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3834,"3D9.1C2DDD1D58",6/7/2016 10:00:00,6/7/2016 11:40:23,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3835,"3D9.1C2DDD1D58",6/25/2016 21:26:13,6/25/2016 21:26:13,"ESS","ESSB0",1,1,1,1,,"21","SFSalmon",3.00,"Up","Upstream",6/7/2016 0:00:00
3836,"3D9.1C2DDD1D58",6/25/2016 22:29:28,6/25/2016 22:29:28,"ESS","ESSA0",1,1,1,1,,"21","SFSalmon",4.00,"Up","Upstream",6/7/2016 0:00:00
3837,"3D9.1C2DDD27A9",6/7/2016 10:00:00,6/7/2016 12:43:54,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3838,"3D9.1C2DDD27A9",6/28/2016 23:55:36,6/28/2016 23:55:36,"KRS","KRS",1,1,1,1,,"21","SFSalmon",3.00,"Up","Upstream",6/7/2016 0:00:00
3839,"3D9.1C2DDD2B6E",6/7/2016 10:00:00,6/8/2016 5:44:14,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3840,"3D9.1C2DDD3312",6/7/2016 10:00:00,6/7/2016 12:29:28,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3841,"3D9.1C2DDD3312",6/26/2016 0:25:36,6/26/2016 0:25:36,"USE","USE",1,1,1,1,,"26","UpperSalmon",2.00,"Up","Upstream",6/7/2016 0:00:00
3842,"3D9.1C2DDD3312",7/5/2016 21:15:55,7/6/2016 7:49:53,"STL","STL",1,1,1,1,,"26","UpperSalmon",4.00,"Up","Upstream",6/7/2016 0:00:00
3843,"3D9.1C2DDD3712",6/7/2016 10:00:00,6/7/2016 13:07:11,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3844,"3D9.1C2DDD3D70",6/7/2016 10:00:00,6/7/2016 15:16:38,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3845,"3D9.1C2DDD3D70",6/21/2016 15:41:09,6/21/2016 15:41:09,"SFG","SFG",1,1,1,1,,"21","SFSalmon",2.00,"Up","Upstream",6/7/2016 0:00:00
3846,"3D9.1C2DDD3D70",6/24/2016 22:57:35,6/24/2016 22:57:35,"KRS","KRS",1,1,1,1,,"21","SFSalmon",3.00,"Up","Upstream",6/7/2016 0:00:00
3847,"3D9.1C2DDD3EF1",6/7/2016 10:00:00,6/7/2016 15:57:06,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3848,"3D9.1C2DDD3EF1",6/22/2016 7:37:01,6/22/2016 7:37:01,"SFG","SFG",1,1,1,1,,"21","SFSalmon",2.00,"Up","Upstream",6/7/2016 0:00:00
3849,"3D9.1C2DDD3EF1",6/25/2016 13:34:15,6/25/2016 13:34:15,"KRS","KRS",1,1,1,1,,"21","SFSalmon",3.00,"Up","Upstream",6/7/2016 0:00:00
3850,"3D9.1C2DDD4411",6/7/2016 10:00:00,6/7/2016 12:04:29,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3851,"3D9.1C2DDD4411",6/29/2016 10:58:53,6/29/2016 10:58:53,"USE","USE",1,1,1,1,,"26","UpperSalmon",2.00,"Up","Upstream",6/7/2016 0:00:00
3852,"3D9.1C2DDD45CE",6/7/2016 9:32:26,6/7/2016 10:00:00,"GRA","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3853,"3D9.1C2DE112B8",6/7/2016 10:00:00,6/7/2016 12:04:35,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3854,"3D9.1C2DE14B22",6/7/2016 9:44:41,6/7/2016 10:00:00,"GRA","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3855,"3D9.1C2DE14B22",6/20/2016 17:29:58,6/20/2016 17:29:58,"SFG","SFG",1,1,1,1,,"21","SFSalmon",2.00,"Up","Upstream",6/7/2016 0:00:00
3856,"3D9.1C2DE14B22",6/23/2016 4:30:22,6/23/2016 4:30:22,"ZEN","ZENB0",1,1,1,1,,"21","SFSalmon",3.00,"Up","Upstream",6/7/2016 0:00:00
3857,"3D9.1C2DE14B22",6/23/2016 4:41:03,6/23/2016 4:41:03,"ZEN","ZENA0",1,1,1,1,,"21","SFSalmon",4.00,"Up","Upstream",6/7/2016 0:00:00
3858,"3D9.1C2DE1669E",6/7/2016 10:00:00,6/7/2016 11:59:09,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3859,"3D9.1C2DE1669E",6/28/2016 0:00:00,6/28/2016 0:00:00,"JOHNSC","JOHNSC",1,1,0,1,"bad weir obs date","21","SFSalmon",5.00,"Up","Upstream",6/7/2016 0:00:00
3860,"3D9.1C2DE1669E",6/30/2016 14:17:30,6/30/2016 14:17:30,"ESS","ESSA0",1,1,1,1,,"21","SFSalmon",4.00,"Down","Upstream",6/7/2016 0:00:00
3861,"3D9.1C2DE1669E",8/28/2016 18:12:00,8/28/2016 18:12:00,"JOHNSC","JOHNSC",1,1,1,1,,"21","SFSalmon",5.00,"Up","Upstream",6/7/2016 0:00:00
3862,"3D9.1C2DE18863",6/7/2016 10:00:00,6/7/2016 17:34:52,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3863,"3D9.1C2DE18863",6/14/2016 11:41:56,6/14/2016 11:42:56,"IR1","IR1",1,1,1,1,,"11","ImnahaRiver",2.00,"Up","Upstream",6/7/2016 0:00:00
3864,"3D9.1C2DE18863",6/17/2016 4:00:48,6/17/2016 5:53:43,"IR2","IR2",1,1,1,1,,"11","ImnahaRiver",3.00,"Up","Upstream",6/7/2016 0:00:00
3865,"3D9.1C2DE18863",8/27/2016 16:44:16,8/27/2016 16:44:16,"IR4","IR4B0",1,1,1,1,,"11","ImnahaRiver",6.00,"Up","Upstream",6/7/2016 0:00:00
3866,"3D9.1C2DE18863",8/27/2016 16:44:27,8/27/2016 16:44:27,"IR4","IR4A0",1,1,1,1,,"11","ImnahaRiver",7.00,"Up","Upstream",6/7/2016 0:00:00
3867,"3D9.1C2DE18863",8/27/2016 18:08:06,8/27/2016 18:08:06,"IML","IMLB0",1,1,1,1,,"11","ImnahaRiver",8.00,"Up","Upstream",6/7/2016 0:00:00
3868,"3D9.1C2DE18863",8/27/2016 18:10:47,8/27/2016 18:19:40,"IML","IMLA0",1,1,1,1,,"11","ImnahaRiver",9.00,"Up","Upstream",6/7/2016 0:00:00
3869,"3D9.1C2DE18863",8/27/2016 18:20:26,8/27/2016 18:20:26,"IML","IMLB0",1,1,0,1,,"11","ImnahaRiver",8.00,"Down","Downstream",6/7/2016 0:00:00
3870,"3D9.1C2DE2491B",6/7/2016 10:00:00,6/7/2016 10:45:03,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3871,"3D9.1C2DE2A96F",6/7/2016 10:00:00,6/7/2016 11:00:14,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3872,"3D9.1C2DE2A9BA",6/7/2016 10:00:00,6/8/2016 10:25:59,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3873,"3D9.1C2DE2A9BA",7/19/2016 23:59:41,7/19/2016 23:59:41,"KRS","KRS",1,1,1,1,,"21","SFSalmon",3.00,"Up","Upstream",6/7/2016 0:00:00
3874,"3D9.1C2DE7325A",6/7/2016 10:00:00,6/7/2016 16:35:07,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3875,"3D9.1C2DE7325A",6/24/2016 16:03:08,6/24/2016 16:03:08,"TAY","TAYB0",1,1,1,1,,"22","BigCreek",2.00,"Up","Upstream",6/7/2016 0:00:00
3876,"3D9.1C2DE73766",6/7/2016 10:00:00,6/7/2016 11:23:40,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3877,"3D9.1C2DE73766",6/26/2016 14:57:26,6/26/2016 14:57:26,"USE","USE",1,1,1,1,,"26","UpperSalmon",2.00,"Up","Upstream",6/7/2016 0:00:00
3878,"3D9.1C2DE73766",7/1/2016 0:00:00,7/1/2016 0:00:00,"PAHH","PAHH",1,1,1,1,,"26","UpperSalmon",4.00,"Up","Upstream",6/7/2016 0:00:00
3879,"3D9.1C2DE7432D",6/7/2016 10:00:00,6/7/2016 10:50:45,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3880,"3D9.1C2DE7432D",6/23/2016 6:35:17,6/23/2016 6:35:17,"SFG","SFG",1,1,1,1,,"21","SFSalmon",2.00,"Up","Upstream",6/7/2016 0:00:00
3881,"3D9.1C2DE7432D",6/28/2016 0:00:00,6/28/2016 0:00:00,"JOHNSC","JOHNSC",1,1,0,1,"bad weir obs date","21","SFSalmon",5.00,"Up","Upstream",6/7/2016 0:00:00
3882,"3D9.1C2DE7432D",6/30/2016 18:00:53,6/30/2016 18:00:53,"ESS","ESSB0",1,1,1,1,,"21","SFSalmon",3.00,"Down","Upstream",6/7/2016 0:00:00
3883,"3D9.1C2DE7432D",6/30/2016 19:00:51,6/30/2016 20:07:25,"ESS","ESSA0",1,1,1,1,,"21","SFSalmon",4.00,"Up","Upstream",6/7/2016 0:00:00
3884,"3D9.1C2DE7432D",8/21/2016 13:41:00,9/10/2016 0:00:00,"JOHNSC","JOHNSC",1,1,1,1,,"21","SFSalmon",5.00,"Up","Upstream",6/7/2016 0:00:00
3885,"3D9.1C2E048C39",6/7/2016 7:54:50,6/7/2016 16:05:49,"GRA","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3886,"3D9.1C2E04DF20",6/7/2016 10:00:00,6/7/2016 13:33:51,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3887,"3D9.1C2E04DF20",6/22/2016 17:30:38,6/22/2016 17:30:38,"SFG","SFG",1,1,1,1,,"21","SFSalmon",2.00,"Up","Upstream",6/7/2016 0:00:00
3888,"3D9.1C2E04DF20",6/26/2016 9:57:54,6/26/2016 9:57:54,"ZEN","ZENB0",1,1,1,1,,"21","SFSalmon",3.00,"Up","Upstream",6/7/2016 0:00:00
3889,"3D9.1C2E04DF20",6/26/2016 10:09:19,6/26/2016 10:09:19,"ZEN","ZENA0",1,1,1,1,,"21","SFSalmon",4.00,"Up","Upstream",6/7/2016 0:00:00
3890,"3DD.00775EB8E0",6/7/2016 9:11:51,6/7/2016 18:42:49,"GRA","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/7/2016 0:00:00
3891,"3D9.1C2DD42EA1",6/8/2016 6:04:40,6/8/2016 12:23:41,"GRA","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3892,"3D9.1C2DD42EA1",6/14/2016 6:58:18,6/14/2016 6:58:18,"IR1","IR1",1,1,1,1,,"11","ImnahaRiver",2.00,"Up","Upstream",6/8/2016 0:00:00
3893,"3D9.1C2DD42EA1",6/23/2016 13:31:42,6/23/2016 13:31:42,"IR3","IR3B0",1,1,1,1,,"11","ImnahaRiver",4.00,"Up","Upstream",6/8/2016 0:00:00
3894,"3D9.1C2DD42EA1",6/23/2016 13:32:02,6/23/2016 13:32:02,"IR3","IR3A0",1,1,1,1,,"11","ImnahaRiver",5.00,"Up","Upstream",6/8/2016 0:00:00
3895,"3D9.1C2DD42EA1",8/26/2016 10:25:48,8/26/2016 10:25:48,"IR4","IR4B0",1,1,1,1,,"11","ImnahaRiver",6.00,"Up","Upstream",6/8/2016 0:00:00
3896,"3D9.1C2DD42EA1",8/26/2016 10:26:17,8/26/2016 10:26:17,"IR4","IR4A0",1,1,1,1,,"11","ImnahaRiver",7.00,"Up","Upstream",6/8/2016 0:00:00
3897,"3D9.1C2DD42EA1",8/26/2016 16:44:48,8/27/2016 1:34:19,"IR4","IR4B0",1,1,0,1,,"11","ImnahaRiver",6.00,"Down","Upstream",6/8/2016 0:00:00
3898,"3D9.1C2DD42EA1",8/27/2016 1:35:22,8/27/2016 1:35:22,"IR4","IR4A0",1,1,0,1,,"11","ImnahaRiver",7.00,"Up","Upstream",6/8/2016 0:00:00
3899,"3D9.1C2DD42EA1",8/27/2016 1:45:59,8/27/2016 1:48:57,"IR4","IR4B0",1,1,0,1,,"11","ImnahaRiver",6.00,"Down","Downstream",6/8/2016 0:00:00
3900,"3D9.1C2DDC31EB",6/8/2016 10:00:00,6/8/2016 11:17:49,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3901,"3D9.1C2DDC481E",6/8/2016 10:00:00,6/8/2016 10:13:09,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3902,"3D9.1C2DDC481E",6/11/2016 15:46:57,6/11/2016 15:46:57,"IR1","IR1",1,1,1,1,,"11","ImnahaRiver",2.00,"Up","Upstream",6/8/2016 0:00:00
3903,"3D9.1C2DDC481E",6/19/2016 16:43:56,6/19/2016 16:43:56,"IR3","IR3A0",1,1,1,1,,"11","ImnahaRiver",5.00,"Up","Upstream",6/8/2016 0:00:00
3904,"3D9.1C2DDC49F2",6/8/2016 10:00:00,6/8/2016 11:53:58,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3905,"3D9.1C2DDC49F2",6/19/2016 1:38:49,6/19/2016 1:38:49,"WR1","WR1",1,1,1,1,,"18","Wallowa",2.00,"Up","Upstream",6/8/2016 0:00:00
3906,"3D9.1C2DDC4A29",6/8/2016 10:00:00,6/8/2016 11:33:58,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3907,"3D9.1C2DDC5B00",6/8/2016 10:00:00,6/8/2016 11:49:49,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3908,"3D9.1C2DDC5B00",6/25/2016 5:04:06,6/25/2016 5:04:06,"KRS","KRS",1,1,1,1,,"21","SFSalmon",3.00,"Up","Upstream",6/8/2016 0:00:00
3909,"3D9.1C2DDC5B00",8/29/2016 0:00:00,8/29/2016 0:00:00,"MCCA","STR",1,1,1,1,,"21","SFSalmon",4.00,"Up","Upstream",6/8/2016 0:00:00
3910,"3D9.1C2DDC61B9",6/8/2016 10:00:00,6/8/2016 12:58:29,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3911,"3D9.1C2DDC61B9",6/26/2016 11:59:42,6/26/2016 11:59:42,"USI","USI",1,1,1,1,,"26","UpperSalmon",3.00,"Up","Upstream",6/8/2016 0:00:00
3912,"3D9.1C2DDC6456",6/8/2016 10:00:00,6/8/2016 12:25:04,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3913,"3D9.1C2DDC6456",6/18/2016 5:51:20,6/18/2016 5:51:20,"WR1","WR1",1,1,1,1,,"18","Wallowa",2.00,"Up","Upstream",6/8/2016 0:00:00
3914,"3D9.1C2DDC71F7",6/8/2016 10:00:00,6/8/2016 17:41:56,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3915,"3D9.1C2DDC71F7",6/13/2016 15:44:40,6/13/2016 15:44:40,"IR1","IR1",1,1,1,1,,"11","ImnahaRiver",2.00,"Up","Upstream",6/8/2016 0:00:00
3916,"3D9.1C2DDC71F7",6/29/2016 19:34:22,6/29/2016 19:34:22,"IML","IMLB0",1,1,1,1,,"11","ImnahaRiver",8.00,"Up","Upstream",6/8/2016 0:00:00
3917,"3D9.1C2DDC71F7",6/29/2016 19:38:02,6/29/2016 19:38:02,"IML","IMLA0",1,1,1,1,,"11","ImnahaRiver",9.00,"Up","Upstream",6/8/2016 0:00:00
3918,"3D9.1C2DDC7276",6/8/2016 10:00:00,6/8/2016 12:10:17,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3919,"3D9.1C2DDC7276",6/23/2016 17:35:32,6/23/2016 17:35:32,"TAY","TAYB0",1,1,1,1,,"22","BigCreek",2.00,"Up","Upstream",6/8/2016 0:00:00
3920,"3D9.1C2DDC7276",6/23/2016 17:49:32,8/2/2016 0:00:00,"TAY","TAYA0",1,1,1,1,,"22","BigCreek",3.00,"Up","Upstream",6/8/2016 0:00:00
3921,"3D9.1C2DDC7543",6/8/2016 10:00:00,6/8/2016 13:52:43,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3922,"3D9.1C2DDC7551",6/8/2016 10:00:00,6/8/2016 16:27:10,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3923,"3D9.1C2DDC78E8",6/8/2016 10:00:00,6/8/2016 16:17:10,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3924,"3D9.1C2DDC78E8",6/21/2016 20:51:07,6/21/2016 20:51:07,"ZEN","ZENB0",1,1,1,1,,"21","SFSalmon",3.00,"Up","Upstream",6/8/2016 0:00:00
3925,"3D9.1C2DDC78E8",6/21/2016 21:02:10,6/21/2016 21:02:10,"ZEN","ZENA0",1,1,1,1,,"21","SFSalmon",4.00,"Up","Upstream",6/8/2016 0:00:00
3926,"3D9.1C2DDC8163",6/8/2016 10:00:00,6/8/2016 16:49:24,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3927,"3D9.1C2DDC8473",6/8/2016 10:00:00,6/8/2016 12:26:45,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3928,"3D9.1C2DDC8473",6/29/2016 13:03:59,6/29/2016 13:03:59,"USE","USE",1,1,1,1,,"26","UpperSalmon",2.00,"Up","Upstream",6/8/2016 0:00:00
3929,"3D9.1C2DDC8473",6/30/2016 17:25:17,6/30/2016 17:25:17,"USI","USI",1,1,1,1,,"26","UpperSalmon",3.00,"Up","Upstream",6/8/2016 0:00:00
3930,"3D9.1C2DDC8E16",6/8/2016 10:00:00,6/8/2016 12:53:43,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3931,"3D9.1C2DDC8EA0",6/8/2016 10:00:00,6/8/2016 17:07:13,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3932,"3D9.1C2DDC8EA0",6/27/2016 19:43:52,6/27/2016 19:43:52,"ESS","ESSB0",1,1,1,1,,"21","SFSalmon",3.00,"Up","Upstream",6/8/2016 0:00:00
3933,"3D9.1C2DDC8EA0",6/28/2016 4:36:03,6/28/2016 4:36:03,"ESS","ESSA0",1,1,1,1,,"21","SFSalmon",4.00,"Up","Upstream",6/8/2016 0:00:00
3934,"3D9.1C2DDC91AE",6/8/2016 10:00:00,6/8/2016 16:54:14,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3935,"3D9.1C2DDC91AE",6/27/2016 14:23:14,6/27/2016 14:23:14,"TAY","TAYB0",1,1,1,1,,"22","BigCreek",2.00,"Up","Upstream",6/8/2016 0:00:00
3936,"3D9.1C2DDC91AE",6/27/2016 14:39:57,6/27/2016 14:39:57,"TAY","TAYA0",1,1,1,1,,"22","BigCreek",3.00,"Up","Upstream",6/8/2016 0:00:00
3937,"3D9.1C2DDC9640",6/8/2016 10:00:00,6/8/2016 12:40:47,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3938,"3D9.1C2DDC9640",6/27/2016 15:04:26,6/27/2016 15:04:26,"TAY","TAYB0",1,1,1,1,,"22","BigCreek",2.00,"Up","Upstream",6/8/2016 0:00:00
3939,"3D9.1C2DDC9640",6/27/2016 15:20:31,6/27/2016 15:20:31,"TAY","TAYA0",1,1,1,1,,"22","BigCreek",3.00,"Up","Upstream",6/8/2016 0:00:00
3940,"3D9.1C2DDCA5ED",6/8/2016 10:00:00,6/8/2016 15:41:12,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3941,"3D9.1C2DDCA5ED",6/21/2016 21:23:01,6/21/2016 21:23:01,"WR1","WR1",1,1,1,1,,"18","Wallowa",2.00,"Up","Upstream",6/8/2016 0:00:00
3942,"3D9.1C2DDCA913",6/8/2016 10:00:00,6/8/2016 12:19:55,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3943,"3D9.1C2DDCAAF1",6/8/2016 9:42:45,6/8/2016 10:04:48,"GRA","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3944,"3D9.1C2DDCAAF1",6/25/2016 3:25:31,6/25/2016 3:25:31,"KRS","KRS",1,1,1,1,,"21","SFSalmon",3.00,"Up","Upstream",6/8/2016 0:00:00
3945,"3D9.1C2DDCAEA2",6/8/2016 10:00:00,6/8/2016 16:52:27,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3946,"3D9.1C2DDCAEA2",6/25/2016 12:53:15,6/25/2016 12:53:15,"USE","USE",1,1,1,1,,"26","UpperSalmon",2.00,"Up","Upstream",6/8/2016 0:00:00
3947,"3D9.1C2DDCAEA2",6/26/2016 10:32:12,6/26/2016 10:32:12,"USI","USI",1,1,1,1,,"26","UpperSalmon",3.00,"Up","Upstream",6/8/2016 0:00:00
3948,"3D9.1C2DDCAEA2",6/29/2016 0:00:00,6/29/2016 0:00:00,"PAHH","PAHH",1,1,1,1,,"26","UpperSalmon",4.00,"Up","Upstream",6/8/2016 0:00:00
3949,"3D9.1C2DDCB741",6/8/2016 10:00:00,6/8/2016 14:29:06,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3950,"3D9.1C2DDCB741",6/28/2016 0:00:00,6/28/2016 0:00:00,"JOHNSC","JOHNSC",1,1,0,1,"bad weir obs date","21","SFSalmon",5.00,"Up","Upstream",6/8/2016 0:00:00
3951,"3D9.1C2DDCB741",7/6/2016 16:56:12,7/6/2016 16:56:12,"ESS","ESSB0",1,1,1,1,,"21","SFSalmon",3.00,"Down","Upstream",6/8/2016 0:00:00
3952,"3D9.1C2DDCB741",7/6/2016 18:21:31,7/6/2016 18:21:31,"ESS","ESSA0",1,1,1,1,,"21","SFSalmon",4.00,"Up","Upstream",6/8/2016 0:00:00
3953,"3D9.1C2DDCB741",9/1/2016 0:00:00,9/1/2016 0:00:00,"JOHNSC","JOHNSC",1,1,1,1,,"21","SFSalmon",5.00,"Up","Upstream",6/8/2016 0:00:00
3954,"3D9.1C2DDCC9F7",6/8/2016 10:00:00,6/8/2016 11:21:43,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3955,"3D9.1C2DDCC9F7",6/13/2016 23:35:44,6/13/2016 23:35:44,"SC1","SC1",1,1,1,1,,"13","SFClearwater",2.00,"Up","Upstream",6/8/2016 0:00:00
3956,"3D9.1C2DDCCC8C",6/8/2016 10:00:00,6/8/2016 20:08:03,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3957,"3D9.1C2DDCCC8C",6/27/2016 4:37:35,6/27/2016 4:37:35,"WR1","WR1",1,1,1,1,,"18","Wallowa",2.00,"Up","Upstream",6/8/2016 0:00:00
3958,"3D9.1C2DDCD5B7",6/8/2016 9:18:10,6/8/2016 10:00:00,"GRA","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3959,"3D9.1C2DDCD5B7",6/16/2016 21:39:15,6/16/2016 21:39:15,"WR1","WR1",1,1,1,1,,"18","Wallowa",2.00,"Up","Upstream",6/8/2016 0:00:00
3960,"3D9.1C2DDCD639",6/8/2016 10:00:00,6/8/2016 16:38:21,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3961,"3D9.1C2DDCD639",6/23/2016 9:46:44,6/23/2016 9:46:44,"SFG","SFG",1,1,1,1,,"21","SFSalmon",2.00,"Up","Upstream",6/8/2016 0:00:00
3962,"3D9.1C2DDCE352",6/8/2016 10:00:00,6/8/2016 12:23:55,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3963,"3D9.1C2DDCE352",6/30/2016 10:07:27,6/30/2016 10:07:27,"USI","USI",1,1,1,1,,"26","UpperSalmon",3.00,"Up","Upstream",6/8/2016 0:00:00
3964,"3D9.1C2DDCE352",7/11/2016 0:00:00,7/11/2016 0:00:00,"PAHH","PAHH",1,1,1,1,,"26","UpperSalmon",4.00,"Up","Upstream",6/8/2016 0:00:00
3965,"3D9.1C2DDCF0E5",6/8/2016 10:00:00,6/8/2016 11:03:39,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3966,"3D9.1C2DDCF5EA",6/8/2016 10:00:00,6/8/2016 10:35:52,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
3967,"3D9.1C2DDCF5EA",6/17/2016 3:00:36,6/17/2016 19:17:19,"UGR","UGR",1,1,1,1,,"19","GrandeRonde",2.00,"Up","Upstream",6/8/2016 0:00:00
3968,"3D9.1C2DDCF636",6/8/2016 10:00:00,6/8/2016 13:45:25,"LGRLDR","GRA",1,1,1,1,,"NA","NA",1.00,"Up","Upstream",6/8/2016 0:00:00
