"ID","TagID","ObsDate","lastObsDate","SiteID","Node","AutoProcStatus","UserProcStatus","ModelObs","ValidPath","UserComment","TrapDate","BranchNum","Group","NodeOrder","Direction","Migration"
3392,"3DD.00775DFEA6",3/19/2017 17:21:48,3/19/2017 17:21:48,"CCW","CCWB0",1,1,0,1,,10/4/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
3393,"3DD.00775DFEA6",3/19/2017 17:22:37,3/19/2017 17:22:37,"CCW","CCWA0",1,1,0,1,,10/4/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
3394,"3DD.00775DFEA6",3/19/2017 17:22:52,3/19/2017 17:23:52,"CCW","CCWB0",1,1,0,1,,10/4/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
3395,"3DD.00775DFEA6",3/19/2017 17:24:18,3/19/2017 17:24:18,"CCW","CCWA0",1,1,0,1,,10/4/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
3396,"3DD.00775DFEA6",3/20/2017 0:00:00,3/20/2017 0:00:00,"CATHEW","CATHEW",1,1,1,1,,10/4/2016 0:00:00,"19","GrandeRonde",5.00,"Up","Upstream"
3397,"3DD.00775E0A51",10/4/2016 10:00:00,10/4/2016 13:03:47,"LGRLDR","GRA",1,1,1,1,,10/4/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3398,"3DD.00775E0AC5",10/4/2016 10:00:00,10/4/2016 14:54:22,"LGRLDR","GRA",1,1,1,1,,10/4/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3399,"3DD.00775E0AC5",4/8/2017 12:51:38,4/8/2017 12:51:38,"LRL","LRL",1,1,1,1,,10/4/2016 0:00:00,"15","Lochsa",2.00,"Up","Upstream"
3400,"3DD.00775E0AC5",4/25/2017 17:54:00,4/25/2017 17:54:00,"FISTRP","FISTRP",1,1,1,1,,10/4/2016 0:00:00,"15","Lochsa",3.00,"Up","Upstream"
3401,"3DD.00775E0E2E",10/4/2016 10:00:00,10/4/2016 13:07:24,"LGRLDR","GRA",1,1,1,1,,10/4/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3402,"3DD.00775E1855",10/4/2016 10:00:00,10/4/2016 11:59:48,"LGRLDR","GRA",1,1,1,1,,10/4/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3403,"3DD.00775E1855",4/5/2017 18:15:40,4/5/2017 18:15:40,"IR1","IR1",1,1,1,1,,10/4/2016 0:00:00,"11","ImnahaRiver",2.00,"Up","Upstream"
3404,"3DD.00775E1855",4/6/2017 10:39:55,4/6/2017 10:39:55,"IR2","IR2",1,1,1,1,,10/4/2016 0:00:00,"11","ImnahaRiver",3.00,"Up","Upstream"
3405,"3DD.00775E2478",10/4/2016 10:00:00,10/4/2016 11:45:47,"LGRLDR","GRA",1,1,1,1,,10/4/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3406,"3DD.00775E2478",2/12/2017 15:48:11,2/12/2017 15:48:11,"JOC","JOCB0",1,1,1,1,,10/4/2016 0:00:00,"9","JosephCreek",2.00,"Up","Upstream"
3407,"3DD.00775E2478",2/12/2017 15:49:11,2/12/2017 15:53:15,"JOC","JOCA0",1,1,1,1,,10/4/2016 0:00:00,"9","JosephCreek",3.00,"Up","Upstream"
3408,"3DD.00775E269D",10/4/2016 10:00:00,10/4/2016 14:52:45,"LGRLDR","GRA",1,1,1,1,,10/4/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3409,"3DD.00775E27DB",10/4/2016 10:00:00,10/4/2016 10:34:14,"LGRLDR","GRA",1,1,1,1,,10/4/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3410,"3DD.00775E36FF",10/4/2016 10:00:00,10/4/2016 11:32:30,"LGRLDR","GRA",1,1,1,1,,10/4/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3411,"3DD.00775E36FF",4/2/2017 16:41:26,4/2/2017 17:40:26,"IR1","IR1",1,1,1,1,,10/4/2016 0:00:00,"11","ImnahaRiver",2.00,"Up","Upstream"
3412,"3DD.00775E36FF",4/6/2017 1:51:02,4/6/2017 1:51:02,"IR2","IR2",1,1,1,1,,10/4/2016 0:00:00,"11","ImnahaRiver",3.00,"Up","Upstream"
3413,"3DD.00775E36FF",4/23/2017 5:34:22,5/3/2017 14:23:15,"IR3","IR3A0",1,1,1,1,,10/4/2016 0:00:00,"11","ImnahaRiver",5.00,"Up","Upstream"
3414,"3DD.00775E36FF",5/3/2017 15:21:16,5/3/2017 15:21:16,"IR3","IR3B0",1,1,0,1,,10/4/2016 0:00:00,"11","ImnahaRiver",4.00,"Down","Upstream"
3415,"3DD.00775E36FF",5/3/2017 15:23:06,5/3/2017 15:23:15,"IR3","IR3A0",1,1,0,1,,10/4/2016 0:00:00,"11","ImnahaRiver",5.00,"Up","Upstream"
3416,"3DD.00775E36FF",6/15/2017 16:33:50,6/15/2017 16:33:50,"IR2","IR2",1,1,0,1,,10/4/2016 0:00:00,"11","ImnahaRiver",3.00,"Down","Downstream"
3417,"3DD.00778B2DC4",10/4/2016 7:34:17,10/4/2016 12:37:27,"GRA","GRA",1,1,1,1,,10/4/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3418,"3DD.00775CFFD9",10/5/2016 10:00:00,10/5/2016 10:09:35,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3419,"3DD.00775CFFD9",4/16/2017 21:40:30,4/16/2017 21:40:30,"USE","USE",1,1,1,1,,10/5/2016 0:00:00,"26","UpperSalmon",2.00,"Up","Upstream"
3420,"3DD.00775D0575",10/5/2016 10:00:00,10/5/2016 13:39:35,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3421,"3DD.00775D0763",10/5/2016 9:24:31,10/5/2016 10:00:00,"GRA","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3422,"3DD.00775D0CF7",10/5/2016 10:00:00,10/5/2016 13:25:23,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3423,"3DD.00775D0E79",10/5/2016 9:36:08,10/5/2016 10:00:00,"GRA","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3424,"3DD.00775D0E79",4/3/2017 11:00:00,4/3/2017 11:00:00,"LOOKGC","LOOKGC",1,1,1,1,,10/5/2016 0:00:00,"17","LookingGlass",2.00,"Up","Upstream"
3425,"3DD.00775D104F",10/5/2016 10:00:00,10/5/2016 13:06:27,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3426,"3DD.00775D104F",10/17/2016 17:48:49,10/17/2016 17:48:49,"LRL","LRL",1,1,1,1,,10/5/2016 0:00:00,"15","Lochsa",2.00,"Up","Upstream"
3427,"3DD.00775D2045",10/5/2016 10:00:00,4/12/2017 5:32:00,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3428,"3DD.00775D26B0",10/5/2016 10:00:00,10/5/2016 16:42:34,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3429,"3DD.00775D26B0",3/5/2017 17:33:00,3/5/2017 17:33:00,"LRL","LRL",1,1,1,1,,10/5/2016 0:00:00,"15","Lochsa",2.00,"Up","Upstream"
3430,"3DD.00775D2FA9",10/5/2016 10:00:00,10/5/2016 12:21:03,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3431,"3DD.00775D3171",10/5/2016 10:00:00,10/5/2016 10:39:35,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3432,"3DD.00775D3171",3/12/2017 13:31:18,3/12/2017 13:31:18,"LRL","LRL",1,1,1,1,,10/5/2016 0:00:00,"15","Lochsa",2.00,"Up","Upstream"
3433,"3DD.00775D349E",10/5/2016 10:00:00,10/5/2016 10:44:10,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3434,"3DD.00775D3805",10/5/2016 10:00:00,10/6/2016 5:07:02,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3435,"3DD.00775D3D40",10/5/2016 10:00:00,10/5/2016 10:33:04,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3436,"3DD.00775D3D40",3/18/2017 22:18:36,3/18/2017 22:18:36,"LLR","LLRB0",1,1,1,1,,10/5/2016 0:00:00,"25","Lemhi",2.00,"Up","Upstream"
3437,"3DD.00775D3D40",3/18/2017 22:19:18,4/25/2017 10:02:22,"LLR","LLRA0",1,1,1,1,,10/5/2016 0:00:00,"25","Lemhi",3.00,"Up","Upstream"
3438,"3DD.00775D3D40",4/25/2017 10:02:56,4/25/2017 10:02:56,"LLR","LLRB0",1,1,0,1,,10/5/2016 0:00:00,"25","Lemhi",2.00,"Down","Downstream"
3439,"3DD.00775D428F",10/5/2016 10:00:00,10/5/2016 11:48:07,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3440,"3DD.00775D428F",2/16/2017 14:23:23,2/16/2017 14:23:23,"SC1","SC1",1,1,1,1,,10/5/2016 0:00:00,"13","SFClearwater",2.00,"Up","Upstream"
3441,"3DD.00775D428F",2/17/2017 15:28:15,2/17/2017 16:28:14,"SC2","SC2B0",1,1,1,1,,10/5/2016 0:00:00,"13","SFClearwater",3.00,"Up","Upstream"
3442,"3DD.00775D474D",10/5/2016 10:00:00,6/6/2017 8:21:00,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3443,"3DD.00775D483C",10/5/2016 10:00:00,10/5/2016 12:05:01,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3444,"3DD.00775D48BB",10/5/2016 10:00:00,10/5/2016 11:49:44,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3445,"3DD.00775D5227",10/5/2016 10:00:00,10/5/2016 10:54:56,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3446,"3DD.00775D5D9F",10/5/2016 9:27:16,10/5/2016 10:00:00,"GRA","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3447,"3DD.00775D6093",10/5/2016 9:27:14,10/5/2016 10:00:00,"GRA","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3448,"3DD.00775D6093",3/18/2017 13:25:08,3/18/2017 13:25:08,"IR1","IR1",1,1,1,1,,10/5/2016 0:00:00,"11","ImnahaRiver",2.00,"Up","Upstream"
3449,"3DD.00775D6093",4/18/2017 14:33:00,4/18/2017 14:33:00,"BSC","BSCB0",1,1,1,1,,10/5/2016 0:00:00,"11","ImnahaRiver",4.00,"Up","Upstream"
3450,"3DD.00775D6093",4/18/2017 14:36:10,4/19/2017 12:37:50,"BSC","BSCA0",1,1,1,1,,10/5/2016 0:00:00,"11","ImnahaRiver",5.00,"Up","Upstream"
3451,"3DD.00775D6093",4/23/2017 12:55:17,4/23/2017 12:55:17,"BSC","BSCB0",1,1,0,1,,10/5/2016 0:00:00,"11","ImnahaRiver",4.00,"Down","Upstream"
3452,"3DD.00775D6093",4/23/2017 12:56:22,4/23/2017 12:56:22,"BSC","BSCA0",1,1,0,1,,10/5/2016 0:00:00,"11","ImnahaRiver",5.00,"Up","Upstream"
3453,"3DD.00775D6F22",10/5/2016 10:00:00,10/5/2016 13:55:25,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3454,"3DD.00775D6F22",3/25/2017 17:23:03,3/25/2017 17:23:03,"SW1","SW1",1,1,1,1,,10/5/2016 0:00:00,"16","Selway",2.00,"Up","Upstream"
3455,"3DD.00775D701D",10/5/2016 10:00:00,10/5/2016 11:37:26,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3456,"3DD.00775D78DF",10/5/2016 10:00:00,10/5/2016 14:09:20,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3457,"3DD.00775D78DF",3/12/2017 15:54:02,3/12/2017 15:54:02,"LRL","LRL",1,1,1,1,,10/5/2016 0:00:00,"15","Lochsa",2.00,"Up","Upstream"
3458,"3DD.00775D83C7",10/5/2016 10:00:00,10/5/2016 14:15:12,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3459,"3DD.00775D83C7",4/5/2017 22:13:45,4/5/2017 22:14:16,"VC2","VC2",1,1,1,1,,10/5/2016 0:00:00,"26","UpperSalmon",4.00,"Up","Upstream"
3460,"3DD.00775D83E2",10/5/2016 10:00:00,10/5/2016 13:39:45,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3461,"3DD.00775D86BD",10/5/2016 10:00:00,4/8/2017 10:33:52,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3462,"3DD.00775D86BD",4/13/2017 14:27:04,4/13/2017 14:27:04,"LTR","LTR",1,1,1,1,,10/5/2016 0:00:00,"1","Tucannon",2.00,"Up","Upstream"
3463,"3DD.00775DA437",10/5/2016 10:00:00,10/5/2016 12:09:59,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3464,"3DD.00775DA437",4/18/2017 8:27:54,4/18/2017 8:27:54,"SFG","SFG",1,1,1,1,,10/5/2016 0:00:00,"21","SFSalmon",2.00,"Up","Upstream"
3465,"3DD.00775DA437",4/26/2017 4:39:05,4/26/2017 4:39:05,"ZEN","ZENA0",1,1,1,1,,10/5/2016 0:00:00,"21","SFSalmon",4.00,"Up","Upstream"
3466,"3DD.00775DB90C",10/5/2016 10:00:00,10/5/2016 10:48:19,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3467,"3DD.00775DB90C",3/5/2017 0:37:18,3/5/2017 0:37:18,"LRL","LRL",1,1,1,1,,10/5/2016 0:00:00,"15","Lochsa",2.00,"Up","Upstream"
3468,"3DD.00775DC9AF",10/5/2016 10:00:00,10/5/2016 11:14:49,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3469,"3DD.00775DEDE9",10/5/2016 10:00:00,10/5/2016 15:40:07,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3470,"3DD.00775DEE53",10/5/2016 10:00:00,10/5/2016 15:04:43,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3471,"3DD.00775DEE8B",10/5/2016 10:00:00,10/5/2016 10:37:14,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3472,"3DD.00775DEE8B",3/24/2017 13:43:13,3/24/2017 13:43:13,"USE","USE",1,1,1,1,,10/5/2016 0:00:00,"26","UpperSalmon",2.00,"Up","Upstream"
3473,"3DD.00775DF213",10/5/2016 10:00:00,10/5/2016 10:16:05,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3474,"3DD.00775DF213",4/13/2017 12:53:09,4/13/2017 12:53:09,"UGR","UGR",1,1,1,1,,10/5/2016 0:00:00,"19","GrandeRonde",2.00,"Up","Upstream"
3475,"3DD.00775DF35F",10/5/2016 10:00:00,10/5/2016 15:02:14,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3476,"3DD.00775E0009",10/5/2016 10:00:00,10/5/2016 11:31:54,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3477,"3DD.00775E0BE4",10/5/2016 10:00:00,10/5/2016 14:39:11,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3478,"3DD.00775E0BE4",4/23/2017 19:24:57,4/24/2017 11:00:00,"LOOH","LOOKGC",1,1,1,1,,10/5/2016 0:00:00,"17","LookingGlass",2.00,"Up","Upstream"
3479,"3DD.00775E0DDA",10/5/2016 9:14:07,10/5/2016 10:00:00,"GRA","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3480,"3DD.00775E0E02",10/5/2016 10:00:00,10/6/2016 9:33:28,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3481,"3DD.00775E18E8",10/5/2016 10:00:00,10/5/2016 13:55:40,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3482,"3DD.00775E1D25",10/5/2016 10:00:00,10/5/2016 10:55:41,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3483,"3DD.00775E1D25",3/30/2017 16:06:01,3/30/2017 17:08:01,"IR1","IR1",1,1,1,1,,10/5/2016 0:00:00,"11","ImnahaRiver",2.00,"Up","Upstream"
3484,"3DD.00775E1D25",4/23/2017 7:12:47,4/23/2017 7:12:47,"IR3","IR3B0",1,1,1,1,,10/5/2016 0:00:00,"11","ImnahaRiver",4.00,"Up","Upstream"
3485,"3DD.00775E26E0",10/5/2016 10:00:00,10/5/2016 12:20:39,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3486,"3DD.00775E26E0",3/22/2017 18:11:12,3/22/2017 18:16:47,"LRL","LRL",1,1,1,1,,10/5/2016 0:00:00,"15","Lochsa",2.00,"Up","Upstream"
3487,"3DD.00775E2898",10/5/2016 10:00:00,10/5/2016 14:13:20,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3488,"3DD.00775E2F1D",10/5/2016 10:00:00,10/5/2016 13:10:51,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3489,"3DD.00775E2F1D",2/15/2017 19:57:50,2/15/2017 19:57:50,"JOC","JOCB0",1,1,1,1,,10/5/2016 0:00:00,"9","JosephCreek",2.00,"Up","Upstream"
3490,"3DD.00775E2F1D",2/15/2017 19:58:11,2/15/2017 21:19:19,"JOC","JOCA0",1,1,1,1,,10/5/2016 0:00:00,"9","JosephCreek",3.00,"Up","Upstream"
3491,"3DD.00775E2F1D",4/3/2017 23:53:32,4/3/2017 23:53:32,"JOC","JOCB0",1,1,0,1,,10/5/2016 0:00:00,"9","JosephCreek",2.00,"Down","Downstream"
3492,"3DD.00775E3059",10/5/2016 10:00:00,10/5/2016 11:34:15,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3493,"3DD.00775E3059",3/22/2017 18:09:17,3/22/2017 18:09:17,"LRL","LRL",1,1,1,1,,10/5/2016 0:00:00,"15","Lochsa",2.00,"Up","Upstream"
3494,"3DD.0077897FE8",10/5/2016 10:00:00,10/5/2016 13:55:42,"LGRLDR","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3495,"3DD.00778BD2E3",10/5/2016 9:23:52,10/5/2016 10:00:00,"GRA","GRA",1,1,1,1,,10/5/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3496,"3DD.00778BD2E3",3/15/2017 20:15:53,3/15/2017 20:15:53,"CCW","CCWB0",1,1,1,1,,10/5/2016 0:00:00,"19","GrandeRonde",3.00,"Up","Upstream"
3497,"3DD.00778BD2E3",3/15/2017 20:16:25,3/15/2017 20:16:25,"CCW","CCWA0",1,1,1,1,,10/5/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
3498,"3DD.00778BD2E3",3/15/2017 20:17:01,3/15/2017 20:17:01,"CCW","CCWB0",1,1,0,1,,10/5/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
3499,"3DD.00778BD2E3",3/15/2017 20:24:25,3/15/2017 20:24:25,"CCW","CCWA0",1,1,0,1,,10/5/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
3500,"3DD.00778BD2E3",3/15/2017 20:25:01,3/15/2017 20:26:03,"CCW","CCWB0",1,1,0,1,,10/5/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
3501,"3DD.00778BD2E3",3/15/2017 20:27:59,3/15/2017 20:27:59,"CCW","CCWA0",1,1,0,1,,10/5/2016 0:00:00,"19","GrandeRonde",4.00,"Up","Upstream"
3502,"3DD.00778BD2E3",3/15/2017 20:28:37,3/15/2017 20:28:37,"CCW","CCWB0",1,1,0,1,,10/5/2016 0:00:00,"19","GrandeRonde",3.00,"Down","Upstream"
3503,"3DD.00778BD2E3",3/16/2017 0:00:00,3/16/2017 0:00:00,"CATHEW","CATHEW",1,1,1,1,,10/5/2016 0:00:00,"19","GrandeRonde",5.00,"Up","Upstream"
3504,"3DD.00773E4BD7",10/6/2016 7:42:30,10/6/2016 13:11:24,"GRA","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3505,"3DD.00775D0A84",10/6/2016 10:00:00,10/6/2016 13:10:58,"LGRLDR","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3506,"3DD.00775D0B94",10/6/2016 10:00:00,10/6/2016 12:11:30,"LGRLDR","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3507,"3DD.00775D0BAE",10/6/2016 10:00:00,10/6/2016 10:52:43,"LGRLDR","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3508,"3DD.00775D13DD",10/6/2016 10:00:00,5/29/2017 6:21:00,"LGRLDR","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3509,"3DD.00775D16FB",10/6/2016 10:00:00,10/6/2016 11:49:16,"LGRLDR","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3510,"3DD.00775D16FB",3/18/2017 13:01:29,3/18/2017 13:02:29,"IR1","IR1",1,1,1,1,,10/6/2016 0:00:00,"11","ImnahaRiver",2.00,"Up","Upstream"
3511,"3DD.00775D16FB",4/23/2017 5:32:34,4/23/2017 5:32:39,"IR2","IR2",1,1,1,1,,10/6/2016 0:00:00,"11","ImnahaRiver",3.00,"Up","Upstream"
3512,"3DD.00775D184F",10/6/2016 10:00:00,10/6/2016 13:31:36,"LGRLDR","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3513,"3DD.00775D1F0A",10/6/2016 9:18:34,10/6/2016 10:00:00,"GRA","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3514,"3DD.00775D1F0A",4/14/2017 18:57:22,4/17/2017 18:11:01,"KRS","KRS",1,1,1,1,,10/6/2016 0:00:00,"21","SFSalmon",3.00,"Up","Upstream"
3515,"3DD.00775D1F3B",10/6/2016 10:00:00,10/6/2016 10:49:51,"LGRLDR","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3516,"3DD.00775D20EC",10/6/2016 10:00:00,10/6/2016 14:28:10,"LGRLDR","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3517,"3DD.00775D22BC",10/6/2016 10:00:00,10/6/2016 14:47:06,"LGRLDR","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3518,"3DD.00775D2EAF",10/6/2016 10:00:00,10/6/2016 12:28:31,"LGRLDR","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3519,"3DD.00775D2EAF",4/4/2017 6:50:28,4/4/2017 6:50:28,"SFG","SFG",1,1,1,1,,10/6/2016 0:00:00,"21","SFSalmon",2.00,"Up","Upstream"
3520,"3DD.00775D2EAF",4/14/2017 11:57:28,4/14/2017 11:57:31,"KRS","KRS",1,1,1,1,,10/6/2016 0:00:00,"21","SFSalmon",3.00,"Up","Upstream"
3521,"3DD.00775D303B",10/6/2016 10:00:00,10/6/2016 11:24:15,"LGRLDR","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3522,"3DD.00775D303B",2/25/2017 1:53:02,2/25/2017 2:56:19,"SC1","SC1",1,1,1,1,,10/6/2016 0:00:00,"13","SFClearwater",2.00,"Up","Upstream"
3523,"3DD.00775D303B",4/25/2017 6:01:48,4/25/2017 6:01:48,"SC2","SC2B0",1,1,1,1,,10/6/2016 0:00:00,"13","SFClearwater",3.00,"Up","Upstream"
3524,"3DD.00775D304D",10/6/2016 10:00:00,10/6/2016 15:59:14,"LGRLDR","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3525,"3DD.00775D37B7",10/6/2016 10:00:00,10/6/2016 13:34:15,"LGRLDR","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3526,"3DD.00775D3939",10/6/2016 9:30:12,10/6/2016 10:00:00,"GRA","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3527,"3DD.00775D3E7E",10/6/2016 10:00:00,10/6/2016 12:39:20,"LGRLDR","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3528,"3DD.00775D3F62",10/6/2016 9:25:00,10/6/2016 10:00:00,"GRA","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3529,"3DD.00775D3F62",2/21/2017 13:13:59,2/21/2017 13:13:59,"SC1","SC1",1,1,1,1,,10/6/2016 0:00:00,"13","SFClearwater",2.00,"Up","Upstream"
3530,"3DD.00775D40C0",10/6/2016 10:00:00,10/6/2016 13:42:39,"LGRLDR","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3531,"3DD.00775D40C0",3/14/2017 8:13:07,3/14/2017 8:13:07,"LRL","LRL",1,1,1,1,,10/6/2016 0:00:00,"15","Lochsa",2.00,"Up","Upstream"
3532,"3DD.00775D4533",10/6/2016 10:00:00,10/6/2016 11:46:38,"LGRLDR","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3533,"3DD.00775D5C28",10/6/2016 10:00:00,10/6/2016 10:20:05,"LGRLDR","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3534,"3DD.00775D610B",10/6/2016 10:00:00,10/6/2016 13:50:14,"LGRLDR","GRA",1,1,1,1,,10/6/2016 0:00:00,"NA","NA",1.00,"Up","Upstream"
3535,"3DD.00775D610B",4/9/2017 23:50:06,4/24/2017 16:23:16,"WR1","WR1",1,1,1,1,,10/6/2016 0:00:00,"18","Wallowa",2.00,"Up","Upstream"
